,weight,height,label,predict
4169,0.51,0.845,thin,thin
4170,0.56,0.77,normal,normal
4171,0.65,0.625,fat,fat
4172,0.72,0.91,normal,normal
4173,0.71,0.79,fat,fat
4174,0.71,0.845,normal,normal
4175,0.77,0.63,fat,fat
4176,0.5,0.85,thin,thin
4177,0.55,0.685,fat,fat
4178,0.45,0.825,thin,thin
4179,0.4,0.655,normal,normal
4180,0.44,0.68,normal,normal
4181,0.52,0.85,thin,thin
4182,0.56,0.78,normal,normal
4183,0.62,0.95,thin,thin
4184,0.61,0.95,thin,thin
4185,0.63,0.655,fat,fat
4186,0.63,0.93,thin,thin
4187,0.74,0.68,fat,fat
4188,0.58,0.88,normal,normal
4189,0.61,0.73,fat,fat
4190,0.7,0.77,fat,fat
4191,0.6,0.715,fat,fat
4192,0.71,0.67,fat,fat
4193,0.42,0.945,thin,thin
4194,0.62,0.825,normal,normal
4195,0.69,0.695,fat,fat
4196,0.76,0.87,fat,normal
4197,0.8,0.66,fat,fat
4198,0.45,0.905,thin,thin
4199,0.59,0.855,normal,normal
4200,0.69,0.725,fat,fat
4201,0.75,0.965,normal,normal
4202,0.37,0.805,thin,thin
4203,0.79,0.935,normal,normal
4204,0.52,0.935,thin,thin
4205,0.66,0.625,fat,fat
4206,0.7,0.945,normal,normal
4207,0.75,0.89,normal,normal
4208,0.76,0.975,normal,normal
4209,0.58,0.67,fat,fat
4210,0.62,0.665,fat,fat
4211,0.53,0.975,thin,thin
4212,0.76,0.635,fat,fat
4213,0.51,0.93,thin,thin
4214,0.71,0.87,normal,normal
4215,0.64,0.92,normal,normal
4216,0.7,0.82,fat,fat
4217,0.78,0.915,normal,normal
4218,0.76,0.73,fat,fat
4219,0.6,0.705,fat,fat
4220,0.78,0.98,normal,normal
4221,0.68,0.79,fat,fat
4222,0.42,0.635,fat,fat
4223,0.39,0.815,thin,thin
4224,0.53,0.7,fat,fat
4225,0.6,0.685,fat,fat
4226,0.55,0.61,fat,fat
4227,0.42,0.62,fat,fat
4228,0.45,0.655,fat,fat
4229,0.51,0.63,fat,fat
4230,0.73,0.64,fat,fat
4231,0.77,0.86,fat,fat
4232,0.47,0.73,normal,normal
4233,0.65,0.82,normal,normal
4234,0.37,0.645,normal,normal
4235,0.4,0.825,thin,thin
4236,0.54,0.695,fat,fat
4237,0.55,0.825,normal,normal
4238,0.5,0.71,normal,normal
4239,0.47,0.725,normal,normal
4240,0.42,0.775,thin,thin
4241,0.43,0.665,normal,normal
4242,0.8,0.815,fat,fat
4243,0.74,0.625,fat,fat
4244,0.67,0.7,fat,fat
4245,0.6,0.81,normal,normal
4246,0.62,0.63,fat,fat
4247,0.49,0.62,fat,fat
4248,0.49,0.9,thin,thin
4249,0.47,0.685,fat,fat
4250,0.54,0.935,thin,thin
4251,0.48,0.905,thin,thin
4252,0.35,0.755,thin,thin
4253,0.6,0.8,normal,normal
4254,0.62,0.635,fat,fat
4255,0.63,0.86,normal,normal
4256,0.65,0.755,fat,fat
4257,0.71,0.935,normal,normal
4258,0.4,0.765,thin,thin
4259,0.46,0.64,fat,fat
4260,0.43,0.64,fat,fat
4261,0.36,0.865,thin,thin
4262,0.55,0.905,thin,thin
4263,0.73,0.755,fat,fat
4264,0.52,0.675,fat,fat
4265,0.8,0.92,normal,normal
4266,0.73,0.675,fat,fat
4267,0.41,0.815,thin,thin
4268,0.64,0.81,normal,normal
4269,0.73,0.77,fat,fat
4270,0.74,0.875,normal,normal
4271,0.55,0.855,normal,normal
4272,0.35,0.99,thin,thin
4273,0.63,0.61,fat,fat
4274,0.73,0.965,normal,normal
4275,0.69,0.855,normal,normal
4276,0.66,0.7,fat,fat
4277,0.63,0.845,normal,normal
4278,0.35,0.895,thin,thin
4279,0.57,0.945,thin,thin
4280,0.4,0.825,thin,thin
4281,0.35,0.84,thin,thin
4282,0.61,0.615,fat,fat
4283,0.55,0.765,normal,normal
4284,0.68,0.685,fat,fat
4285,0.57,0.995,thin,thin
4286,0.41,0.66,normal,normal
4287,0.78,0.995,normal,normal
4288,0.47,0.865,thin,thin
4289,0.37,0.89,thin,thin
4290,0.68,0.925,normal,normal
4291,0.77,0.695,fat,fat
4292,0.45,0.965,thin,thin
4293,0.4,0.87,thin,thin
4294,0.66,0.8,fat,fat
4295,0.39,0.825,thin,thin
4296,0.69,0.985,thin,thin
4297,0.41,0.69,normal,normal
4298,0.46,0.865,thin,thin
4299,0.51,0.83,normal,thin
4300,0.42,0.985,thin,thin
4301,0.8,0.65,fat,fat
4302,0.55,0.985,thin,thin
4303,0.62,0.88,normal,normal
4304,0.54,0.965,thin,thin
4305,0.48,0.85,thin,thin
4306,0.35,0.71,thin,thin
4307,0.8,0.66,fat,fat
4308,0.35,0.67,normal,normal
4309,0.48,0.73,normal,normal
4310,0.45,0.95,thin,thin
4311,0.5,0.96,thin,thin
4312,0.63,0.65,fat,fat
4313,0.65,0.88,normal,normal
4314,0.5,0.66,fat,fat
4315,0.61,0.775,fat,fat
4316,0.65,0.66,fat,fat
4317,0.36,0.715,thin,thin
4318,0.64,0.62,fat,fat
4319,0.72,0.75,fat,fat
4320,0.77,0.685,fat,fat
4321,0.5,0.755,normal,normal
4322,0.54,0.975,thin,thin
4323,0.7,0.625,fat,fat
4324,0.67,0.92,normal,normal
4325,0.58,0.805,normal,normal
4326,0.35,0.78,thin,thin
4327,0.46,0.615,fat,fat
4328,0.54,0.93,thin,thin
4329,0.52,0.79,normal,normal
4330,0.45,0.905,thin,thin
4331,0.5,0.64,fat,fat
4332,0.6,0.835,normal,normal
4333,0.5,0.93,thin,thin
4334,0.49,1.0,thin,thin
4335,0.43,0.92,thin,thin
4336,0.56,0.84,normal,normal
4337,0.55,0.775,normal,normal
4338,0.73,0.96,normal,normal
4339,0.64,0.82,normal,normal
4340,0.6,0.6,fat,fat
4341,0.68,0.71,fat,fat
4342,0.57,0.825,normal,normal
4343,0.41,0.925,thin,thin
4344,0.56,0.845,normal,normal
4345,0.77,0.9,normal,normal
4346,0.79,0.77,fat,fat
4347,0.71,0.65,fat,fat
4348,0.69,0.73,fat,fat
4349,0.36,0.71,thin,thin
4350,0.72,0.64,fat,fat
4351,0.42,0.67,normal,normal
4352,0.44,0.815,thin,thin
4353,0.67,0.755,fat,fat
4354,0.67,0.7,fat,fat
4355,0.66,0.775,fat,fat
4356,0.4,0.645,normal,normal
4357,0.52,0.955,thin,thin
4358,0.65,0.755,fat,fat
4359,0.72,0.89,normal,normal
4360,0.63,0.92,normal,normal
4361,0.42,1.0,thin,thin
4362,0.78,0.67,fat,fat
4363,0.62,0.635,fat,fat
4364,0.61,0.91,thin,thin
4365,0.69,0.955,normal,normal
4366,0.45,0.625,fat,fat
4367,0.59,0.615,fat,fat
4368,0.67,0.865,normal,normal
4369,0.68,0.935,normal,normal
4370,0.5,0.91,thin,thin
4371,0.52,0.81,normal,normal
4372,0.35,0.705,thin,thin
4373,0.48,0.765,normal,normal
4374,0.35,0.705,thin,thin
4375,0.79,0.64,fat,fat
4376,0.74,0.705,fat,fat
4377,0.52,0.895,thin,thin
4378,0.49,0.765,normal,normal
4379,0.56,0.71,fat,fat
4380,0.59,0.65,fat,fat
4381,0.76,0.67,fat,fat
4382,0.39,0.995,thin,thin
4383,0.74,0.665,fat,fat
4384,0.36,0.97,thin,thin
4385,0.44,0.78,thin,thin
4386,0.75,0.7,fat,fat
4387,0.63,0.98,thin,thin
4388,0.5,0.855,thin,thin
4389,0.4,0.67,normal,normal
4390,0.51,0.74,normal,normal
4391,0.69,0.99,thin,thin
4392,0.68,0.7,fat,fat
4393,0.74,0.855,fat,fat
4394,0.68,0.615,fat,fat
4395,0.5,0.605,fat,fat
4396,0.55,0.86,normal,thin
4397,0.53,0.88,thin,thin
4398,0.39,0.805,thin,thin
4399,0.62,0.85,normal,normal
4400,0.53,0.71,fat,fat
4401,0.57,0.745,fat,fat
4402,0.55,0.855,normal,normal
4403,0.35,0.94,thin,thin
4404,0.51,0.795,normal,normal
4405,0.6,0.655,fat,fat
4406,0.7,0.78,fat,fat
4407,0.46,0.74,normal,normal
4408,0.53,0.91,thin,thin
4409,0.72,0.9,normal,normal
4410,0.6,0.945,thin,thin
4411,0.61,0.87,normal,normal
4412,0.35,0.725,thin,thin
4413,0.79,0.77,fat,fat
4414,0.78,0.85,fat,fat
4415,0.42,0.935,thin,thin
4416,0.44,0.925,thin,thin
4417,0.69,0.905,normal,normal
4418,0.38,0.665,normal,normal
4419,0.8,0.73,fat,fat
4420,0.6,0.645,fat,fat
4421,0.47,0.91,thin,thin
4422,0.4,0.805,thin,thin
4423,0.68,0.83,normal,normal
4424,0.51,1.0,thin,thin
4425,0.4,0.69,normal,normal
4426,0.71,0.94,normal,normal
4427,0.58,0.83,normal,normal
4428,0.41,0.93,thin,thin
4429,0.71,0.925,normal,normal
4430,0.65,0.875,normal,normal
4431,0.76,0.68,fat,fat
4432,0.56,0.64,fat,fat
4433,0.8,0.63,fat,fat
4434,0.45,0.72,normal,normal
4435,0.36,0.695,normal,normal
4436,0.43,0.675,normal,normal
4437,0.37,0.77,thin,thin
4438,0.4,0.87,thin,thin
4439,0.56,0.605,fat,fat
4440,0.47,0.96,thin,thin
4441,0.37,0.66,normal,normal
4442,0.51,0.67,fat,fat
4443,0.41,0.845,thin,thin
4444,0.43,0.77,thin,thin
4445,0.65,0.83,normal,normal
4446,0.73,0.64,fat,fat
4447,0.41,0.63,fat,fat
4448,0.65,0.665,fat,fat
4449,0.52,0.765,normal,normal
4450,0.54,0.73,fat,fat
4451,0.49,0.69,fat,fat
4452,0.49,0.605,fat,fat
4453,0.79,0.775,fat,fat
4454,0.38,0.625,normal,normal
4455,0.57,0.865,normal,normal
4456,0.77,0.65,fat,fat
4457,0.52,0.655,fat,fat
4458,0.8,0.81,fat,fat
4459,0.56,0.72,fat,fat
4460,0.47,0.78,normal,normal
4461,0.72,0.99,thin,normal
4462,0.6,0.84,normal,normal
4463,0.61,0.745,fat,fat
4464,0.46,0.885,thin,thin
4465,0.69,0.625,fat,fat
4466,0.66,0.975,thin,thin
4467,0.37,0.785,thin,thin
4468,0.54,0.83,normal,normal
4469,0.57,0.69,fat,fat
4470,0.64,0.975,thin,thin
4471,0.36,0.915,thin,thin
4472,0.7,0.605,fat,fat
4473,0.54,0.605,fat,fat
4474,0.62,0.96,thin,thin
4475,0.66,0.705,fat,fat
4476,0.64,0.945,thin,thin
4477,0.54,0.765,normal,normal
4478,0.46,0.84,thin,thin
4479,0.45,0.62,fat,fat
4480,0.57,0.645,fat,fat
4481,0.79,0.85,fat,fat
4482,0.6,0.82,normal,normal
4483,0.63,0.77,fat,fat
4484,0.74,0.815,fat,fat
4485,0.62,0.62,fat,fat
4486,0.7,0.985,thin,thin
4487,0.35,0.675,normal,normal
4488,0.73,0.76,fat,fat
4489,0.6,0.95,thin,thin
4490,0.74,1.0,normal,normal
4491,0.46,0.625,fat,fat
4492,0.64,0.83,normal,normal
4493,0.48,0.77,normal,normal
4494,0.56,0.68,fat,fat
4495,0.77,0.685,fat,fat
4496,0.46,0.775,normal,normal
4497,0.68,0.76,fat,fat
4498,0.77,0.935,normal,normal
4499,0.51,0.78,normal,normal
4500,0.74,0.82,fat,fat
4501,0.69,0.89,normal,normal
4502,0.44,0.73,normal,normal
4503,0.56,0.855,normal,normal
4504,0.56,0.65,fat,fat
4505,0.47,0.91,thin,thin
4506,0.79,0.905,normal,normal
4507,0.6,0.83,normal,normal
4508,0.78,0.945,normal,normal
4509,0.56,0.785,normal,normal
4510,0.65,0.655,fat,fat
4511,0.6,0.79,normal,normal
4512,0.7,0.69,fat,fat
4513,0.42,0.92,thin,thin
4514,0.69,0.935,normal,normal
4515,0.46,0.7,normal,normal
4516,0.42,0.77,thin,thin
4517,0.38,0.91,thin,thin
4518,0.48,0.905,thin,thin
4519,0.55,0.825,normal,normal
4520,0.44,0.72,normal,normal
4521,0.56,0.625,fat,fat
4522,0.38,1.0,thin,thin
4523,0.47,0.655,fat,fat
4524,0.78,0.945,normal,normal
4525,0.53,0.795,normal,normal
4526,0.42,0.745,normal,normal
4527,0.69,0.685,fat,fat
4528,0.72,0.69,fat,fat
4529,0.79,0.82,fat,fat
4530,0.77,0.87,fat,fat
4531,0.64,0.925,normal,normal
4532,0.73,0.875,normal,normal
4533,0.42,0.895,thin,thin
4534,0.59,1.0,thin,thin
4535,0.39,0.985,thin,thin
4536,0.79,0.69,fat,fat
4537,0.7,0.91,normal,normal
4538,0.75,0.69,fat,fat
4539,0.54,0.605,fat,fat
4540,0.79,0.785,fat,fat
4541,0.36,0.79,thin,thin
4542,0.53,0.96,thin,thin
4543,0.7,0.915,normal,normal
4544,0.62,0.95,thin,thin
4545,0.49,0.605,fat,fat
4546,0.71,0.745,fat,fat
4547,0.61,0.69,fat,fat
4548,0.65,0.97,thin,thin
4549,0.67,0.825,normal,normal
4550,0.64,0.64,fat,fat
4551,0.47,0.955,thin,thin
4552,0.56,0.79,normal,normal
4553,0.65,0.74,fat,fat
4554,0.46,0.605,fat,fat
4555,0.49,0.685,fat,fat
4556,0.35,0.62,normal,normal
4557,0.8,0.84,fat,fat
4558,0.67,0.815,fat,fat
4559,0.71,0.955,normal,normal
4560,0.65,0.665,fat,fat
4561,0.37,0.905,thin,thin
4562,0.42,0.8,thin,thin
4563,0.72,0.69,fat,fat
4564,0.72,0.93,normal,normal
4565,0.64,0.87,normal,normal
4566,0.61,0.8,normal,normal
4567,0.42,0.685,normal,normal
4568,0.76,0.86,fat,fat
4569,0.53,0.785,normal,normal
4570,0.41,0.7,normal,normal
4571,0.49,0.99,thin,thin
4572,0.48,0.855,thin,thin
4573,0.53,0.825,normal,normal
4574,0.5,0.98,thin,thin
4575,0.53,0.87,thin,thin
4576,0.4,0.645,normal,normal
4577,0.69,0.615,fat,fat
4578,0.36,0.63,normal,normal
4579,0.66,0.66,fat,fat
4580,0.75,1.0,normal,normal
4581,0.48,0.98,thin,thin
4582,0.8,0.705,fat,fat
4583,0.67,0.87,normal,normal
4584,0.43,0.855,thin,thin
4585,0.8,0.65,fat,fat
4586,0.46,0.935,thin,thin
4587,0.57,0.82,normal,normal
4588,0.35,0.805,thin,thin
4589,0.43,0.79,thin,thin
4590,0.67,0.67,fat,fat
4591,0.72,0.83,fat,fat
4592,0.48,0.73,normal,normal
4593,0.62,0.76,fat,fat
4594,0.51,0.97,thin,thin
4595,0.47,0.625,fat,fat
4596,0.47,0.995,thin,thin
4597,0.52,0.605,fat,fat
4598,0.52,0.83,normal,normal
4599,0.62,0.995,thin,thin
4600,0.56,0.835,normal,normal
4601,0.49,0.745,normal,normal
4602,0.71,0.89,normal,normal
4603,0.75,0.77,fat,fat
4604,0.67,0.605,fat,fat
4605,0.71,0.845,normal,normal
4606,0.46,0.775,normal,normal
4607,0.43,0.715,normal,normal
4608,0.46,0.715,normal,normal
4609,0.44,0.675,normal,normal
4610,0.44,0.73,normal,normal
4611,0.6,0.655,fat,fat
4612,0.38,0.88,thin,thin
4613,0.62,0.61,fat,fat
4614,0.43,0.91,thin,thin
4615,0.38,0.915,thin,thin
4616,0.72,0.985,normal,normal
4617,0.5,0.915,thin,thin
4618,0.77,0.89,normal,normal
4619,0.51,0.815,normal,normal
4620,0.45,0.75,normal,normal
4621,0.51,0.84,thin,thin
4622,0.46,0.73,normal,normal
4623,0.48,0.6,fat,fat
4624,0.74,0.94,normal,normal
4625,0.43,0.79,thin,thin
4626,0.8,0.64,fat,fat
4627,0.58,0.96,thin,thin
4628,0.42,0.925,thin,thin
4629,0.37,0.885,thin,thin
4630,0.42,0.845,thin,thin
4631,0.4,0.985,thin,thin
4632,0.37,0.82,thin,thin
4633,0.68,0.99,thin,thin
4634,0.7,0.9,normal,normal
4635,0.58,0.965,thin,thin
4636,0.8,0.7,fat,fat
4637,0.7,0.63,fat,fat
4638,0.59,0.83,normal,normal
4639,0.42,0.985,thin,thin
4640,0.65,1.0,thin,thin
4641,0.66,0.65,fat,fat
4642,0.8,0.965,normal,normal
4643,0.79,0.88,fat,fat
4644,0.8,0.655,fat,fat
4645,0.79,0.765,fat,fat
4646,0.66,0.825,normal,normal
4647,0.71,0.81,fat,fat
4648,0.36,0.775,thin,thin
4649,0.43,0.775,thin,thin
4650,0.48,0.72,normal,normal
4651,0.65,0.75,fat,fat
4652,0.69,0.91,normal,normal
4653,0.37,0.895,thin,thin
4654,0.35,0.85,thin,thin
4655,0.6,1.0,thin,thin
4656,0.58,0.67,fat,fat
4657,0.44,0.86,thin,thin
4658,0.49,0.705,normal,normal
4659,0.38,0.615,fat,fat
4660,0.57,0.675,fat,fat
4661,0.66,0.61,fat,fat
4662,0.64,0.605,fat,fat
4663,0.43,0.995,thin,thin
4664,0.56,0.865,normal,normal
4665,0.52,0.86,thin,thin
4666,0.67,0.855,normal,normal
4667,0.48,1.0,thin,thin
4668,0.36,0.94,thin,thin
4669,0.78,0.665,fat,fat
4670,0.8,0.775,fat,fat
4671,0.72,0.945,normal,normal
4672,0.45,0.625,fat,fat
4673,0.77,0.98,normal,normal
4674,0.47,0.995,thin,thin
4675,0.71,0.905,normal,normal
4676,0.48,0.805,normal,thin
4677,0.71,0.63,fat,fat
4678,0.75,0.92,normal,normal
4679,0.36,0.82,thin,thin
4680,0.72,0.845,fat,fat
4681,0.59,0.63,fat,fat
4682,0.35,0.785,thin,thin
4683,0.35,0.755,thin,thin
4684,0.78,0.915,normal,normal
4685,0.56,0.665,fat,fat
4686,0.64,0.775,fat,fat
4687,0.38,0.865,thin,thin
4688,0.64,0.89,normal,normal
4689,0.67,0.925,normal,normal
4690,0.44,0.955,thin,thin
4691,0.59,0.905,thin,thin
4692,0.51,0.91,thin,thin
4693,0.67,0.945,normal,normal
4694,0.54,0.825,normal,normal
4695,0.63,0.76,fat,fat
4696,0.44,0.74,normal,normal
4697,0.71,0.885,normal,normal
4698,0.48,0.96,thin,thin
4699,0.78,0.65,fat,fat
4700,0.73,0.895,normal,normal
4701,0.69,0.97,thin,normal
4702,0.71,0.84,fat,fat
4703,0.5,0.66,fat,fat
4704,0.69,0.99,thin,thin
4705,0.58,0.905,thin,thin
4706,0.72,0.975,normal,normal
4707,0.74,1.0,normal,normal
4708,0.71,0.74,fat,fat
4709,0.4,0.85,thin,thin
4710,0.63,0.705,fat,fat
4711,0.63,0.84,normal,normal
4712,0.8,0.825,fat,fat
4713,0.55,0.645,fat,fat
4714,0.47,0.795,normal,thin
4715,0.64,0.755,fat,fat
4716,0.66,0.86,normal,normal
4717,0.55,0.795,normal,normal
4718,0.61,0.88,normal,normal
4719,0.62,0.665,fat,fat
4720,0.67,0.73,fat,fat
4721,0.72,0.61,fat,fat
4722,0.7,0.745,fat,fat
4723,0.7,0.6,fat,fat
4724,0.4,0.675,normal,normal
4725,0.59,0.9,thin,thin
4726,0.7,0.79,fat,fat
4727,0.62,0.895,normal,normal
4728,0.69,0.905,normal,normal
4729,0.61,0.635,fat,fat
4730,0.7,0.895,normal,normal
4731,0.75,0.855,fat,fat
4732,0.36,0.64,normal,normal
4733,0.77,0.91,normal,normal
4734,0.63,0.62,fat,fat
4735,0.76,0.96,normal,normal
4736,0.48,0.625,fat,fat
4737,0.57,0.85,normal,normal
4738,0.58,0.735,fat,fat
4739,0.51,0.985,thin,thin
4740,0.68,0.885,normal,normal
4741,0.73,0.72,fat,fat
4742,0.46,0.855,thin,thin
4743,0.65,0.65,fat,fat
4744,0.68,0.98,thin,thin
4745,0.67,0.785,fat,fat
4746,0.76,0.715,fat,fat
4747,0.63,0.71,fat,fat
4748,0.79,0.665,fat,fat
4749,0.35,0.81,thin,thin
4750,0.62,0.705,fat,fat
4751,0.68,0.745,fat,fat
4752,0.61,0.75,fat,fat
4753,0.5,0.88,thin,thin
4754,0.41,0.86,thin,thin
4755,0.35,0.97,thin,thin
4756,0.67,0.785,fat,fat
4757,0.51,0.62,fat,fat
4758,0.37,0.945,thin,thin
4759,0.5,0.985,thin,thin
4760,0.62,0.88,normal,normal
4761,0.51,0.92,thin,thin
4762,0.69,0.735,fat,fat
4763,0.61,0.72,fat,fat
4764,0.66,0.945,thin,normal
4765,0.51,0.97,thin,thin
4766,0.54,0.645,fat,fat
4767,0.53,0.6,fat,fat
4768,0.38,0.875,thin,thin
4769,0.35,0.69,thin,normal
4770,0.68,0.985,thin,thin
4771,0.73,0.955,normal,normal
4772,0.55,0.635,fat,fat
4773,0.39,0.805,thin,thin
4774,0.61,0.88,normal,normal
4775,0.67,0.8,fat,fat
4776,0.61,0.76,fat,fat
4777,0.47,0.875,thin,thin
4778,0.46,0.99,thin,thin
4779,0.5,0.685,fat,fat
4780,0.47,0.73,normal,normal
4781,0.39,0.725,normal,normal
4782,0.52,0.84,thin,thin
4783,0.54,0.78,normal,normal
4784,0.65,0.8,fat,fat
4785,0.46,0.92,thin,thin
4786,0.54,0.82,normal,normal
4787,0.68,0.6,fat,fat
4788,0.67,0.915,normal,normal
4789,0.52,0.965,thin,thin
4790,0.38,0.86,thin,thin
4791,0.61,0.81,normal,normal
4792,0.5,0.93,thin,thin
4793,0.47,0.71,normal,normal
4794,0.7,0.865,normal,normal
4795,0.46,0.66,fat,fat
4796,0.74,0.67,fat,fat
4797,0.52,0.625,fat,fat
4798,0.72,0.645,fat,fat
4799,0.5,0.935,thin,thin
4800,0.8,0.975,normal,normal
4801,0.72,0.81,fat,fat
4802,0.53,0.715,fat,fat
4803,0.67,0.61,fat,fat
4804,0.57,0.795,normal,normal
4805,0.66,0.69,fat,fat
4806,0.47,0.84,thin,thin
4807,0.8,0.72,fat,fat
4808,0.38,0.785,thin,thin
4809,0.74,0.875,normal,normal
4810,0.79,0.815,fat,fat
4811,0.46,0.73,normal,normal
4812,0.57,0.875,normal,normal
4813,0.51,0.77,normal,normal
4814,0.56,0.72,fat,fat
4815,0.75,0.605,fat,fat
4816,0.43,0.615,fat,fat
4817,0.58,0.885,normal,thin
4818,0.6,0.615,fat,fat
4819,0.55,0.705,fat,fat
4820,0.66,0.67,fat,fat
4821,0.57,0.94,thin,thin
4822,0.61,0.6,fat,fat
4823,0.56,0.885,thin,thin
4824,0.43,0.855,thin,thin
4825,0.72,0.9,normal,normal
4826,0.79,0.83,fat,fat
4827,0.8,0.615,fat,fat
4828,0.62,0.725,fat,fat
4829,0.78,0.95,normal,normal
4830,0.63,0.895,normal,normal
4831,0.68,0.735,fat,fat
4832,0.78,0.875,fat,fat
4833,0.69,0.85,normal,normal
4834,0.53,0.955,thin,thin
4835,0.79,0.69,fat,fat
4836,0.47,1.0,thin,thin
4837,0.59,0.8,normal,normal
4838,0.69,0.93,normal,normal
4839,0.38,0.93,thin,thin
4840,0.57,0.705,fat,fat
4841,0.62,0.965,thin,thin
4842,0.59,0.99,thin,thin
4843,0.79,0.755,fat,fat
4844,0.49,0.79,normal,normal
4845,0.45,0.845,thin,thin
4846,0.7,0.62,fat,fat
4847,0.37,0.86,thin,thin
4848,0.62,0.985,thin,thin
4849,0.44,0.98,thin,thin
4850,0.65,0.845,normal,normal
4851,0.76,0.73,fat,fat
4852,0.62,0.79,normal,normal
4853,0.76,0.985,normal,normal
4854,0.7,0.7,fat,fat
4855,0.48,0.66,fat,fat
4856,0.77,0.81,fat,fat
4857,0.49,0.605,fat,fat
4858,0.36,0.93,thin,thin
4859,0.5,0.755,normal,normal
4860,0.79,0.61,fat,fat
4861,0.4,0.86,thin,thin
4862,0.4,0.805,thin,thin
4863,0.44,0.935,thin,thin
4864,0.64,0.76,fat,fat
4865,0.57,0.75,fat,fat
4866,0.61,0.955,thin,thin
4867,0.37,0.74,thin,thin
4868,0.51,0.9,thin,thin
4869,0.52,0.745,normal,normal
4870,0.45,0.66,fat,fat
4871,0.77,0.79,fat,fat
4872,0.38,0.68,normal,normal
4873,0.8,0.685,fat,fat
4874,0.59,0.925,thin,thin
4875,0.76,0.785,fat,fat
4876,0.73,0.795,fat,fat
4877,0.4,0.905,thin,thin
4878,0.71,0.97,normal,normal
4879,0.73,0.77,fat,fat
4880,0.44,0.64,fat,fat
4881,0.37,1.0,thin,thin
4882,0.66,0.995,thin,thin
4883,0.6,0.79,normal,normal
4884,0.76,0.83,fat,fat
4885,0.71,0.94,normal,normal
4886,0.56,0.89,thin,thin
4887,0.45,0.68,normal,normal
4888,0.69,0.96,normal,normal
4889,0.76,0.625,fat,fat
4890,0.39,0.87,thin,thin
4891,0.79,0.94,normal,normal
4892,0.41,0.88,thin,thin
4893,0.51,1.0,thin,thin
4894,0.59,0.81,normal,normal
4895,0.56,0.99,thin,thin
4896,0.53,0.94,thin,thin
4897,0.72,0.725,fat,fat
4898,0.38,0.635,normal,normal
4899,0.35,0.9,thin,thin
4900,0.62,0.745,fat,fat
4901,0.48,0.75,normal,normal
4902,0.5,0.765,normal,normal
4903,0.46,0.995,thin,thin
4904,0.75,0.755,fat,fat
4905,0.6,0.835,normal,normal
4906,0.66,0.645,fat,fat
4907,0.52,0.79,normal,normal
4908,0.58,0.88,normal,normal
4909,0.36,0.87,thin,thin
4910,0.65,0.655,fat,fat
4911,0.52,0.95,thin,thin
4912,0.43,0.95,thin,thin
4913,0.4,0.855,thin,thin
4914,0.35,0.98,thin,thin
4915,0.38,0.69,normal,normal
4916,0.72,0.825,fat,fat
4917,0.63,0.985,thin,thin
4918,0.53,0.86,thin,thin
4919,0.64,0.855,normal,normal
4920,0.54,0.81,normal,normal
4921,0.79,0.71,fat,fat
4922,0.52,0.825,normal,normal
4923,0.38,0.855,thin,thin
4924,0.61,0.81,normal,normal
4925,0.79,0.98,normal,normal
4926,0.58,0.705,fat,fat
4927,0.66,0.965,thin,thin
4928,0.61,0.97,thin,thin
4929,0.52,0.795,normal,normal
4930,0.73,0.68,fat,fat
4931,0.61,0.86,normal,normal
4932,0.47,0.975,thin,thin
4933,0.65,0.69,fat,fat
4934,0.55,0.895,thin,thin
4935,0.63,0.88,normal,normal
4936,0.56,0.805,normal,normal
4937,0.44,0.76,normal,normal
4938,0.76,0.775,fat,fat
4939,0.8,0.73,fat,fat
4940,0.55,0.73,fat,fat
4941,0.67,0.63,fat,fat
4942,0.48,0.69,fat,fat
4943,0.4,0.92,thin,thin
4944,0.61,0.74,fat,fat
4945,0.48,0.79,normal,normal
4946,0.8,0.715,fat,fat
4947,0.41,0.72,normal,normal
4948,0.62,0.95,thin,thin
4949,0.47,0.715,normal,normal
4950,0.57,0.945,thin,thin
4951,0.69,0.895,normal,normal
4952,0.66,0.715,fat,fat
4953,0.7,0.655,fat,fat
4954,0.36,0.835,thin,thin
4955,0.64,0.76,fat,fat
4956,0.79,0.965,normal,normal
4957,0.36,1.0,thin,thin
4958,0.59,0.78,normal,normal
4959,0.8,0.985,normal,normal
4960,0.5,0.82,normal,thin
4961,0.55,0.645,fat,fat
4962,0.55,0.645,fat,fat
4963,0.71,0.795,fat,fat
4964,0.39,0.935,thin,thin
4965,0.38,0.995,thin,thin
4966,0.55,0.915,thin,thin
4967,0.68,0.925,normal,normal
4968,0.55,0.725,fat,fat
4969,0.72,0.835,fat,fat
4970,0.44,0.695,normal,normal
4971,0.51,0.75,normal,normal
4972,0.63,0.725,fat,fat
4973,0.5,0.915,thin,thin
4974,0.8,0.775,fat,fat
4975,0.44,0.97,thin,thin
4976,0.48,0.68,fat,fat
4977,0.59,0.67,fat,fat
4978,0.38,0.655,normal,normal
4979,0.69,0.95,normal,normal
4980,0.59,0.955,thin,thin
4981,0.64,0.91,normal,normal
4982,0.79,0.615,fat,fat
4983,0.64,0.875,normal,normal
4984,0.53,0.855,thin,thin
4985,0.47,0.81,thin,thin
4986,0.4,0.755,thin,thin
4987,0.4,0.745,thin,thin
4988,0.36,0.71,thin,thin
4989,0.41,0.64,fat,fat
4990,0.51,0.615,fat,fat
